无语,87.37081420407533,neg
话,87.30824077504943,neg
在读,87.1873227552079,neg
心累,86.97520585417054,neg
前,86.79789391552117,neg
不要,86.59357991559816,neg
忘记,86.52559246033105,neg
记录,86.50016579098303,neg
笼统,86.47240085165615,neg
无趣,86.39057398080328,neg
云里雾里,86.37974474209435,neg
强制,86.22205205525461,neg
后台,86.11979518035228,neg
答,85.82280035131585,neg
证明,85.6153739573419,neg
扣分,85.46932731785509,neg
自动,85.36538184757254,neg
而是,85.29079433696542,neg
机制,85.13832865672566,neg
还要,85.00664366939917,neg
这个,84.7372142715599,neg
重复,84.39934198621725,neg
逼,84.07637850343667,neg
错误,84.00874284445509,neg
上面,83.94644281732006,neg
答题,83.83453562766499,neg
有误,82.96895734499559,neg
是,82.6274900112806,neg
算,82.43819331753815,neg
要,82.3225416917166,neg
记笔记,82.00464017056652,neg
上网,81.73798820224349,neg
别的,81.73089732761909,neg
返回,81.64275915413535,neg
讨厌,81.5758760648497,neg
证书,81.42932857831975,neg
一般般,81.29560178835116,neg
单元测试,80.95749535042906,neg
极差,80.74298221081152,neg
死板,80.42554604705063,neg
看不到,80.29183559617042,neg
小时,80.28225367224692,neg
哪里,79.45901089266664,neg
花,79.44852082715047,neg
眼睛,79.44112798389715,neg
网课,79.37581154531208,neg
交,79.01540173283668,neg
拍,78.98672690558237,neg
任何,78.88595582854691,neg
其他,78.86628161933058,neg
咋,78.80160068615895,neg
那个,78.72247528444622,neg
课文,78.46245018187285,neg
别人,78.30359682077416,neg
上来,78.13340652972317,neg
还好,78.05278530287714,neg
正常,77.8580840534074,neg
不大,77.5434164909496,neg
行,77.51976365319702,neg
水,77.38897811714035,neg
杜小勇,77.02016466632719,neg
然后,77.01320255959064,neg
怎么办,76.8742254974062,neg
钱,76.65530736463356,neg
可惜,76.54110784979876,neg
申请,76.53378043467201,neg
倒,76.50769626276232,neg
繁杂,76.40625422910446,neg
纯属,76.39574985934082,neg
学校,76.2402668010171,neg
一样,76.23699895440978,neg
晚,76.13154541244607,neg
科,75.94224640057811,neg
应该,75.65524742282165,neg
说好,75.47337326911013,neg
PPT,75.41161634796117,neg
标题,75.39021130666023,neg
结束,75.36404671439358,neg
mooc,75.3210864991368,neg
全都,75.07051993128377,neg
公式,75.0385569714192,neg
必要,74.9663155848444,neg
就学,74.70348595651404,neg
不利于,74.65103778831516,neg
站,74.6064638602063,neg
刷完,74.552296530476,neg
重,74.32626869984534,neg
真的,73.94798522839753,neg
总成绩,73.8315646353854,neg
而且,73.74750069077524,neg
到底,73.69270958474935,neg
未,73.60822827045021,neg
尴尬,73.54725166912445,neg
没考,73.50819846328915,neg
请,73.4108904003607,neg
没学,73.260529981785,neg
测验,73.21764240031334,neg
罢了,73.20477718390305,neg
啊啊啊,73.19899385400659,neg
看完,73.08919626525727,neg
结课,72.6770443237742,neg
像,72.60913257862403,neg
关闭,72.5949191399881,neg
发,72.37713315350088,neg
判断,72.20857238541028,neg
期末,72.18327116569517,neg
口音,72.11768502351055,neg
要死,72.02523006864233,neg
没意思,71.73233649531518,neg
短信,71.55989484808283,neg
靠,71.5151930641218,neg
无用,71.44171099283356,neg
压力,71.43352803944363,neg
严重,71.21456914587192,neg
太差,71.15975826771421,neg
只是,71.13874744404927,neg
完,71.13512253392713,neg
消息,71.1195616006253,neg
看看,71.07553180099278,neg
上完,71.04646167647073,neg
影响,70.98345105733935,neg
多选题,70.87858067389574,neg
统一,70.82578449780704,neg
挂,70.6799570595016,neg
没什么,70.52729600370287,neg
选项,70.41247939980079,neg
做题,70.22942980134616,neg
公布,70.2210684939808,neg
倍速,70.14272211950134,neg
判定,69.87023673462984,neg
花里胡哨,69.86492431004513,neg
鸡肋,69.63147226367607,neg
难道,69.57904682439917,neg
讲到,69.50482801459432,neg
测评,69.47396886034122,neg
干什么,69.45953379208714,neg
啥子,69.32863612532752,neg
坑,69.24558262873964,neg
不怎么,69.23944860222694,neg
只有,68.9857528828579,neg
不负责任,68.79147026821505,neg
差别,68.7636993473859,neg
网页,68.71886467446011,neg
上次,68.60049240953359,neg
人,68.35177150840059,neg
录,68.31264626237972,neg
少,68.22355345821424,neg
补救,68.1746958589121,neg
不及格,68.05982608731239,neg
作答,68.00427769531952,neg
哪个,67.86741819304498,neg
稍微,67.82653094281,neg
嘛,67.6516293502041,neg
听不进去,67.53733518517546,neg
测试,67.40437807112372,neg
差点,67.3936325490843,neg
页面,67.2209246178565,neg
满,67.0564877226206,neg
说错,66.94518636420162,neg
太短,66.8451253901622,neg
字幕,66.39942673126541,neg
记得,66.3771064712968,neg
可能,66.263092131712,neg
网,66.21794415686293,neg
明显,66.13398886057936,neg
空,66.091588075461,neg
最少,66.08702998073252,neg
上去,66.03605506884173,neg
忘,65.84089882994232,neg
跳,65.83113144612585,neg
动,65.71934240947522,neg
参考答案,65.60627397007453,neg
功能,65.51660933617899,neg
用户,65.50427944180377,neg
填,65.27348906751186,neg
莫名其妙,65.2538538021492,neg
浏览器,65.24388870429256,neg
看到,64.99407172646505,neg
破,64.8665102234095,neg
一笔带过,64.7805633940949,neg
匹配,64.74562644933937,neg
这种,64.5462951239744,neg
害,64.36231974444095,neg
定理,64.35484477438794,neg
为啥,64.28724965082857,neg
这么,64.2744148206717,neg
分不清,64.18223247120027,neg
繁琐,63.85855328555341,neg
实体,63.84777258266099,neg
看不见,63.80521853945657,neg
千万别,62.918760162924436,neg
它,62.89227910071203,neg
上传,62.860488812005,neg
理论化,62.80900469088814,neg
发出,62.717674624021356,neg
没得,62.671022414525524,neg
真,62.646585477368134,neg
格式,62.644491406458464,neg
菜,62.55089302601106,neg
当,62.28578049177625,neg
恶心,62.20483903500053,neg
误解,62.07653059456525,neg
很烂,61.95143350334094,neg
所有,61.90502267747419,neg
回复,61.81716415727227,neg
光,61.80566373101617,neg
MOOC,61.780141389896784,neg
区分,61.73730923964079,neg
脸,61.50647119928371,neg
妈,61.47267779695335,neg
延迟,61.45590395419873,neg
看不下去,61.42934852376083,neg
长时间,61.14341555318235,neg
改,61.0785066402767,neg
整体,60.95175300388186,neg
发布,60.88377631385249,neg
加,60.74744322419481,neg
没想到,60.648837045674654,neg
下载,60.437331216591375,neg
编辑,60.40232505076861,neg
其次,60.36174245389127,neg
耽误时间,60.34141662284903,neg
请问,60.33267644616362,neg
估计,60.25397875269342,neg
来学,60.23561314991572,neg
学完,60.06500484318913,neg
视频,59.98831609857368,neg
一般,59.94117369027646,neg
意思,59.94044801664809,neg
三星,59.939172137950266,neg
上过,59.922947726634106,neg
强迫,59.74323370888909,neg
没法,59.67019944777249,neg
检查,59.44442258377816,neg
晚上,59.32068850451887,neg
迭代,59.309539502409564,neg
界面,59.293573870155726,neg
牵强,59.255803113174494,neg
跳转,59.17557669447151,neg
拖拉,58.809760915027056,neg
其实,58.781692725621426,neg
期望,58.66448457414481,neg
喜,58.575764403223666,neg
理论课,58.570272305251926,neg
略显,58.55529687166494,neg
邮件,58.52348445893625,neg
没学完,58.430123173309504,neg
退出,58.36183539155385,neg
试,58.05640676256702,neg
装,58.04733585445795,neg
来得及,58.02333250349102,neg
忽略,57.968484098066455,neg
平时成绩,57.956803639711225,neg
发送,57.88239442525486,neg
改正,57.87703599747189,neg
设备,57.69684632379886,neg
因为,57.641394135975276,neg
改善,57.63203695707722,neg
太慢,57.6238134860983,neg
一致,57.597550027589975,neg
乱七八糟,57.54555142966772,neg
修改,57.53833349585237,neg
设,57.457087448073366,neg
程序,57.391546715078995,neg
个人感觉,57.271217761852526,neg
没满,57.21728518825762,neg
坑人,57.21474522941831,neg
回归,57.17617673080052,neg
登陆,57.151996449777755,neg
是不是,57.11686229087441,neg
智障,57.11351253512413,neg
猜,57.06908266351109,neg
出不来,57.033954600773846,neg
费劲,56.906987549080505,neg
不出,56.71739785632766,neg
微信,56.65727057128796,neg
本校,56.655776030820455,neg
空格,56.53283572992271,neg
睡觉,56.51325999632877,neg
汉语,56.393344222059746,neg
书上,56.34234545805057,neg
奇怪,56.18683933335994,neg
推送,56.04038782456193,neg
属实,55.98758686191112,neg
扣,55.951878901941484,neg
略,55.76084561536871,neg
好像,55.67141111015431,neg
么,55.65838126566237,neg
没事,55.63281385808993,neg
原因,55.587422036590176,neg
枯燥无味,55.555308323479295,neg
要不是,55.447436209570164,neg
由于,55.42422281429554,neg
遮挡,55.31657746229661,neg
连播,55.30035049768882,neg
毛病,55.17684451788877,neg
勿,55.155928735442,neg
偏低,55.15286225662845,neg
繁复,55.12759646677324,neg
至极,55.12428016655569,neg
跨度,55.10089547426884,neg
减少,55.09896427468634,neg
乱,55.072304151135626,neg
镜头,54.9587835952096,neg
符号,54.953219657204855,neg
仓促,54.8807874693966,neg
否则,54.8537766922606,neg
赶,54.8524140372039,neg
降低,54.7751033187844,neg
审核,54.75844216547979,neg
不让,54.67038917871169,neg
减负,54.5830433517383,neg
视屏,54.54910654598744,neg
前能,54.50307642948356,neg
修,54.50015650488374,neg
几乎,54.4655483540888,neg
毫无,54.43153366516513,neg
糟糕,54.419135145626846,neg
区别,54.247658751469366,neg
回家,54.19486364415761,neg
记不住,54.140822510531855,neg
放到,54.1241377715873,neg
型,54.096266940231345,neg
算错,54.073864550273484,neg
偏,54.03802703376814,neg
解释一下,54.0223255523874,neg
频繁,54.006735496897846,neg
声音,53.944412800901276,neg
耳机,53.855175899779375,neg
回答,53.85120775709217,neg
烦死,53.77653608280064,neg
调,53.77358829468892,neg
开课,53.76399855978248,neg
不满,53.53711622018606,neg
逻辑学,53.494566211687136,neg
干巴巴,53.4786425210808,neg
搞笑,53.219541052580276,neg
老,53.15599202500246,neg
过来,53.154215740666416,neg
补,53.12779485605588,neg
文科生,53.03167327620275,neg
那边,53.025571329337126,neg
群,52.97156867291465,neg
指,52.802217507126834,neg
阿,52.70969302061944,neg
或许,52.69785564390165,neg
丢失,52.68495222584555,neg
播放,52.543772622752655,neg
通,52.514452102420115,neg
番茄,52.42039596783591,neg
去,52.35993082750355,neg
读错,52.3001068201862,neg
整,52.29863369156321,neg
布置,52.27169583702881,neg
要求,52.24683650726615,neg
侧重,52.24403171269729,neg
背下来,52.10452702529991,neg
课刷,52.033237719715544,neg
求求,51.984814815672216,neg
重新,51.975468829295764,neg
废话,51.961799534237414,neg
与其,51.90245141852548,neg
跑,51.84636498999361,neg
延期,51.77757640166453,neg
单元,51.734060624696085,neg
学时,51.72474925172825,neg
评价,51.72015394377851,neg
闪退,51.704909911176344,neg
错失,51.66463986976875,neg
加快,51.49023942215326,neg
最终,51.387906222180334,neg
统计,51.38516824535467,neg
准时,51.31964505435293,neg
累,51.233929549669696,neg
还是,51.204458143904844,neg
打不开,51.1646227917844,neg
毕业,51.094987461352076,neg
哭,50.86290672605442,neg
喷,50.86147604282107,neg
下去,50.7047144134751,neg
两边,50.56069695513473,neg
台词,50.54609986188001,neg
来不及,50.51213307214902,neg
对不上,50.4642378074117,neg
阀,50.44044225436083,neg
寒暑假,50.41356440470569,neg
APP,50.366368526515636,neg
篇章,50.35549015382536,neg
配图,50.33936623920509,neg
消遣,50.19603976029698,neg
打开方式,50.189035632672905,neg
经常,50.09226237498375,neg
英文,50.04896965094004,neg
负担,50.0271996460496,neg
呀,50.019087098800384,neg
普通话,50.008111719333286,neg
回,50.00211105099486,neg
额额,49.94885093838972,neg
答对,49.90248859988631,neg
太久,49.881460184336376,neg
客服,49.80479598363764,neg
spoc,49.76724540166845,neg
以为,49.7539262719125,neg
幽默感,49.719938433052675,neg
闲,49.6915427413178,neg
马上,49.677893365468705,neg
那种,49.67663845075708,neg
翻译,49.64932776138592,neg
反正,49.64746378749403,neg
首先,49.59317371146198,neg
流水账,49.59179626624816,neg
最差,49.51464780049907,neg
额外,49.51461298309957,neg
不上,49.511989390888296,neg
TM,49.494913669028726,neg
要么,49.20962071147176,neg
当做,49.179359196178524,neg
那些,49.16165867944161,neg
稿子,49.13532341713172,neg
重写,49.123291642827425,neg
周六,49.00069701274407,neg
差距,48.99687148615328,neg
完课,48.923596142455935,neg
一模一样,48.90232562847467,neg
操作,48.87710439900221,neg
这边,48.75478844947549,neg
语音,48.71486052910583,neg
来回,48.679518032713744,neg
优化,48.670911959526904,neg
按时,48.653403420332864,neg
进来,48.60554819288868,neg
参考,48.603822946946316,neg
不然,48.541906014067116,neg
语法错误,48.53982268995978,neg
辛辛苦苦,48.51232445903014,neg
充裕,48.48777567926875,neg
却说,48.39822346863105,neg
生硬,48.33132169125681,neg
稿,48.25623496060714,neg
背景音乐,48.23765012233545,neg
关键,48.08524389184304,neg
设置,48.03376677744197,neg
想着,47.89397325040981,neg
不配,47.87119819785717,neg
规定,47.79416254854291,neg
不用,47.75123486805383,neg
单一,47.71295059282748,neg
某些,47.69969987578445,neg
避免,47.67390974753336,neg
滚,47.631035030000035,neg
标注,47.59387730853244,neg
实际意义,47.55248033617097,neg
期限,47.54699108023102,neg
数字,47.54414246769707,neg
哪些,47.51968024988052,neg
从头,47.45093122802252,neg
一次性,47.30477349000721,neg
本来,47.22239885617296,neg
爆,47.20524860889732,neg
答复,47.20307923211887,neg
推崇,47.18714831025374,neg
截至,47.14985956662376,neg
样子,47.07761867514886,neg
买,47.03449210276172,neg
建群,47.01974408272392,neg
简直,47.011960542928236,neg
掉,46.93545809306666,neg
要不然,46.84161155662349,neg
某一,46.78495420891636,neg
嗯,46.78424608172281,neg
告诉,46.77371307438516,neg
捂,46.759701616758065,neg
稍,46.70128505360735,neg
敢,46.642253404838506,neg
判错,46.61004885765021,neg
月份,46.4693949718085,neg
上讲,46.46628091042169,neg
看书,46.45159351557733,neg
字母,46.450329754312186,neg
太重,46.44865894210852,neg
机器人,46.38783030853857,neg
拉,46.321617978826005,neg
机械,46.3071680540677,neg
砸,46.25058898639053,neg
盯,46.11641165143987,neg
国内,46.1041576997885,neg
混,46.04771323930717,neg
僵硬,45.96607859749381,neg
生气,45.9644172044372,neg
批改,45.943856751748896,neg
到期,45.93548754397235,neg
广西大学,45.912635938314025,neg
丢分,45.86074017181282,neg
选错,45.85360273589211,neg
实名,45.83603853951269,neg
勉强,45.8120755785101,neg
修复,45.78716570316667,neg
凌乱,45.71498323024954,neg
或者说,45.695323576092065,neg
填空,45.67535557714278,neg
纯,45.65632721154106,neg
错字,45.58759455901428,neg
想学,45.564365597671056,neg
部分,45.54819243584913,neg
泛泛而谈,45.530850216494976,neg
骗,45.46584019549948,neg
题库,45.458560602176256,neg
吐,45.40068208899652,neg
叫,45.32382684917847,neg
补交,45.321924895698075,neg
难看,45.31380137441279,neg
不必要,45.23851598943649,neg
非常简单,45.12673447541171,neg
这样,45.12652312857463,neg
临期,44.94793708972858,neg
主要,44.87471653529059,neg
认证,44.85249288014151,neg
跟不上,44.691576142167,neg
事情,44.67853383043206,neg
题太,44.57892767115049,neg
关键字,44.56669495708415,neg
得不到,44.511410942979026,neg
达,44.4681777904993,neg
留给,44.40884077937864,neg
加工,44.40509981414623,neg
快点,44.39511648449347,neg
望,44.34969847746423,neg
没讲,44.302357975617014,neg
记错,44.29902889968642,neg
结论,44.219157413866135,neg
空白,44.212212066571155,neg
B,44.186688248117974,neg
不足以,44.13826915835858,neg
区说,44.110902201427685,neg
气愤,44.10702501759222,neg
啥时候,44.103308915369965,neg
lg,44.101295239103884,neg
翻来覆去,44.09564800095535,neg
不起,44.092127426056784,neg
纯粹,44.01726723177968,neg
重修,44.01083135792386,neg
合并,43.968013105819594,neg
考虑一下,43.93656590239782,neg
强制性,43.913020201922556,neg
晚一点,43.83311081114775,neg
误判,43.822980559440886,neg
不明,43.82046722401735,neg
显得,43.80091369498537,neg
选择题,43.79012985696069,neg
验证,43.769998075833,neg
乏味,43.74622654871976,neg
单词,43.72890421112326,neg
上交,43.652930763365724,neg
急,43.64671794655352,neg
不停,43.56017284377132,neg
截图,43.55276154930327,neg
下午,43.50583801669853,neg
真服了,43.4898287215956,neg
事实上,43.48356872805153,neg
烦,43.47340379941754,neg
顿号,43.473093549167714,neg
尽,43.46228424097361,neg
长达,43.44459267826655,neg
推导,43.43258251798689,neg
植入,43.404736667203096,neg
教务处,43.35701712719383,neg
希望,43.31780088423187,neg
遭受,43.28810425516977,neg
异常,43.28183142092754,neg
有用吗,43.24133435217312,neg
知到,43.22054590866901,neg
无处,43.18344102374198,neg
怀疑,43.118368167421984,neg
实操,42.92964630277292,neg
一共,42.84912528274696,neg
姓名,42.7907359152084,neg
刚刚,42.768392214292255,neg
配不上,42.75201079379728,neg
删除,42.7266647332784,neg
中间,42.68286561936375,neg
形式化,42.660298190096306,neg
竟然,42.64080092511194,neg
怪,42.62229949084645,neg
入口,42.547334170860864,neg
迟钝,42.4408904669479,neg
练,42.429451654968425,neg
太卡,42.39057867390395,neg
天赋,42.38601523596868,neg
解析,42.334982824325195,neg
tmd,42.29434842071619,neg
改变,42.26433640086644,neg
抄,42.25079970079073,neg
切,42.21278262796662,neg
倒闭,42.20895860552321,neg
有待,42.20567162383166,neg
偏难,42.13237413379799,neg
具体操作,42.124844888849346,neg
瞎,42.10017905200499,neg
占比,42.09391832793776,neg
配置,42.06889559900069,neg
黑板,42.03932923794489,neg
版,41.968180315190374,neg
变成,41.92995429655842,neg
考试通知,41.87398934275805,neg
回帖,41.87073224458165,neg
教室,41.85767338547901,neg
强调,41.83494051944504,neg
患者,41.83221225217694,neg
呆板,41.80157691795236,neg
没看,41.76971196568659,neg
评判,41.760117698161615,neg
数量,41.67877853147361,neg
听不清,41.67480673368079,neg
行不行,41.60629242703093,neg
流量,41.42323035013625,neg
粗制滥造,41.37006704737592,neg
科普,41.33894167149143,neg
老老实实,41.311331629610805,neg
不咋地,41.30840970012536,neg
吃力,41.284822053918596,neg
没了,41.25106745425185,neg
跳跃,41.24860632296113,neg
醉,41.23993741453957,neg
算不上,41.23165335423302,neg
位置,41.18079205687269,neg
n,41.15123443812178,neg
清,41.13335183185529,neg
非得,41.126576794744416,neg
中文,41.06647126713928,neg
不符,41.01244729181736,neg
糊弄,40.91341521439009,neg
刷课,40.890114251911214,neg
标记,40.88537821166678,neg
发现,40.87776031166051,neg
但凡,40.86542045244033,neg
过长,40.808905768549806,neg
懵,40.794408322531226,neg
照念,40.76203578846497,neg
延长,40.75875595690143,neg
琐碎,40.721225093693256,neg
性质,40.66063831006324,neg
伤害,40.589299123398604,neg
太长,40.58875977375871,neg
没上,40.52345926519686,neg
毫无意义,40.521019559901944,neg
呵呵,40.515254037698206,neg
傻,40.513332993021436,neg
念书,40.50178721070729,neg
这么久,40.49264548327747,neg
屏,40.4227619355443,neg
精,40.42143322216956,neg
助教,40.40929207094874,neg
语调,40.387758910113135,neg
天地,40.35841951971169,neg
无奈,40.326598510714476,neg
别扭,40.27573361302716,neg
购买,40.27435982952058,neg
打分,40.27287753153041,neg
改成,40.25201252559215,neg
犯,40.24303187044138,neg
能否,40.19801464706441,neg
忙,40.19491175159318,neg
透明,40.0561068076239,neg
看起来,40.0504416714825,neg
遗忘,40.05037259263629,neg
飘准,40.00827579535342,neg
次数,40.0049101869695,neg
白白浪费,39.98878034069731,neg
实话,39.986853572598264,neg
搞不懂,39.92817364121983,neg
口述,39.87938872808844,neg
次,39.74684972000511,neg
离谱,39.7378514164379,neg
表示,39.686102502519674,neg
迷糊,39.666242191276936,neg
计入,39.56791647027097,neg
真无语,39.558379272276056,neg
教练,39.535614731728394,neg
lj,39.506627290956196,neg
已,39.493694700340995,neg
早点,39.480155372729094,neg
教务,39.39505660760318,neg
没刷,39.39005907611759,neg
完完全全,39.34989427333169,neg
对题,39.32920476072323,neg
变更,39.29803534977483,neg
拖,39.29220804569954,neg
隼,39.29086926503367,neg
误人子弟,39.258107126369914,neg
大打折扣,39.1958466820805,neg
摄像头,39.093241026653914,neg
做对,39.08589569553207,neg
盛行,39.064104927620455,neg
弹,39.061630917042415,neg
增添,39.04718412689127,neg
往前,39.04065769505434,neg
扣掉,38.972255317716034,neg
期考,38.94776075579529,neg
监督,38.94633192011649,neg
反馈,38.934720917558344,neg
速度,38.92051370566762,neg
拜托,38.90201487806449,neg
照书念,38.75638113409276,neg
程序员,38.74200033468798,neg
感觉,38.701968412483296,neg
告知,38.67338085554448,neg
音量,38.57531881848774,neg
课业,38.55580855023374,neg
点击,38.54300746916486,neg
吃,38.49504026454125,neg
编,38.48146045210457,neg
体育课,38.47794094563733,neg
绘声绘色,38.44778585182851,neg
烦烦,38.4345409036897,neg
书面,38.422066471828714,neg
加班,38.39415328866745,neg
如果,38.394112862456495,neg
歧视,38.35155719173277,neg
舌,38.28587914778586,neg
不尽人意,38.22521615075377,neg
带,38.20388746042384,neg
周五,38.1760225710731,neg
国外,38.17566198631701,neg
一题,38.125502591676906,neg
编程,38.09679959971537,neg
剪辑,38.09322663993434,neg
韵律,38.086136751370304,neg
anaconda,38.083007707956185,neg
人数,38.079399419856436,neg
蜻蜓点水,38.07487073810263,neg
上,38.00141008172062,neg
绩点,37.91461070668266,neg
VBA,37.89016349437334,neg
切换,37.888753387521774,neg
舔,37.887606657123,neg
院士,37.84570270711518,neg
症状,37.8223483868176,neg
先,37.79386009779665,neg
laji,37.793389440282844,neg
自评,37.77771434991835,neg
查,37.75844334775462,neg
去上,37.73788567416486,neg
问问,37.71071316841474,neg
寒假,37.694077244284344,neg
b,37.66147636686762,neg
开,37.636524154937746,neg
眼神,37.57962645896985,neg
院,37.554056144385854,neg
章节,37.46701966424769,neg
不管,37.45089135166672,neg
每节,37.42712367238756,neg
加点,37.42550151782839,neg
我报,37.41964250112446,neg
板书,37.416011707809425,neg
说成,37.41330534069466,neg
有头没尾,37.38927046643532,neg
地慢,37.38125324021505,neg
听到,37.37096876695223,neg
寂寞,37.36471426976379,neg
分号,37.34515483459019,neg
大一,37.34147962547716,neg
计时,37.340060428771935,neg
固定,37.330493650416436,neg
判断题,37.32059942372731,neg
课本,37.29386255550655,neg
称之为,37.22545843125509,neg
有没有,37.19697311179917,neg
伶俐,37.191810594311,neg
痕迹,37.182328573003105,neg
专业课,37.16992983380397,neg
丢,37.16388878488108,neg
额,37.14809882333715,neg
光标,37.14504025474248,neg
费,37.09101851221941,neg
迟迟,37.08925349527088,neg
忍受,37.07747022167143,neg
可是,37.017812087321886,neg
挠头,37.00644732166205,neg
